segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint1,velocity,0.0,0.8036856651306152,0.8036856651306152,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,velocity,1.0044751167297363,4.818563222885132,3.8140881061553955,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,velocity,5.019279956817627,10.842822074890137,5.82354211807251,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,velocity,11.043519258499146,13.854499101638794,2.8109798431396484,pick_delay,constant,0.0,0.0,0.0,0.0,0.0
4,joint1,velocity,14.055221557617188,15.862085819244385,1.8068642616271973,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
5,joint1,velocity,16.062829732894897,16.86573362350464,0.8029038906097412,lift,constant,-3.290292876953207e-17,-0.21959897875785758,-0.2195989787578582,-0.2195989787578582,-0.2195989787578582
6,joint1,velocity,17.066529512405396,17.869515657424927,0.8029861450195312,lift,ramp_up,0.21876317885956326,-3.9970417000101346,-0.2195989787578582,0.0,-0.17567918300628654
7,joint1,velocity,18.07011651992798,18.87359595298767,0.8034794330596924,lift,constant,0.014996332381831118,-0.273997413602225,0.0,0.015060513280332,0.0030121026560664
8,joint1,velocity,19.074421882629395,20.881457328796387,1.8070354461669922,place,constant,-0.008409306290254591,0.1755985704647303,0.0151959145441651,0.0,0.00759795727208255
9,joint1,velocity,21.082071781158447,22.889031410217285,1.806959629058838,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
10,joint1,velocity,23.089760303497314,24.89636468887329,1.8066043853759766,retract,constant,0.0,0.0,0.0,0.0,0.0
11,joint1,velocity,25.09709072113037,25.900123834609985,0.8030331134796143,retract,ramp_up,0.11454462610989481,-2.8907810469563167,0.0,0.0802279263734817,0.02995356470346448
12,joint1,velocity,26.10079288482666,27.907280206680298,1.8064873218536377,return_home,constant,0.0,0.0802279263734817,0.0802279263734817,0.0802279263734817,0.0802279263734817
